date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,city,price_per_sqft
2014-05-22,219900.0,3.0,1.0,910,6000,1.0,2,1956,Seattle,241.65
2014-05-22,270000.0,2.0,1.5,840,867,2.0,3,2005,Seattle,321.43
2014-05-22,432000.0,3.0,2.25,1470,1578,2.0,3,2007,Seattle,293.88
2014-05-22,300000.0,6.0,2.0,2040,10812,1.0,4,1943,Renton,147.06
2014-05-22,361000.0,3.0,1.0,1100,4046,1.5,4,1922,Des Moines,328.18
2014-05-22,249950.0,2.0,1.0,940,8532,1.0,4,1959,Burien,265.9
2014-05-22,320000.0,3.0,2.0,1110,10500,1.0,5,1978,North Bend,288.29
2014-05-22,305000.0,4.0,1.75,2200,8100,1.5,5,1942,Seattle,138.64
2014-05-22,503000.0,2.0,1.75,2860,59612,1.0,3,1948,Federal Way,175.87
2014-05-22,235750.0,2.0,1.0,740,11250,1.0,2,1938,Seattle,318.58
2014-05-22,657000.0,4.0,1.75,2740,8520,1.0,3,1954,Seattle,239.78
2014-05-22,385000.0,3.0,1.0,1250,7300,1.0,4,1956,Bellevue,308.0
2014-05-22,389950.0,4.0,2.5,3140,8060,2.0,3,1991,Federal Way,124.19
2014-05-22,150000.0,2.0,1.0,820,10270,1.0,3,1954,Seattle,182.93
2014-05-22,254500.0,4.0,2.75,2570,7264,2.0,3,1998,Auburn,99.03
2014-05-22,555000.0,4.0,2.25,2350,8140,1.0,4,1977,Bellevue,236.17
2014-05-22,1075000.0,4.0,3.0,3600,9200,1.0,4,1976,Bellevue,298.61
2014-05-22,245000.0,4.0,2.0,1580,8000,1.0,3,1967,Federal Way,155.06
2014-05-22,319950.0,2.0,1.0,1070,5824,1.0,5,1949,Seattle,299.02
2014-05-22,337000.0,3.0,1.0,1070,6109,1.0,5,1951,Seattle,314.95
2014-05-22,492000.0,4.0,2.0,1640,5000,2.0,3,1907,Seattle,300.0
2014-05-22,1170000.0,3.0,2.75,2890,12130,2.0,4,1987,Kirkland,404.84
2014-05-22,348580.0,3.0,1.0,1220,7876,1.0,3,1966,Kirkland,285.72
2014-05-22,180000.0,2.0,1.0,1400,4500,1.0,3,1922,Renton,128.57
2014-05-22,400000.0,3.0,1.0,1040,6250,1.0,3,1942,Seattle,384.62
2014-05-22,295000.0,4.0,2.0,980,10640,1.0,5,1978,North Bend,301.02
2014-05-22,910000.0,4.0,3.25,3340,10890,1.5,3,1963,Redmond,272.46
2014-05-22,1150000.0,6.0,4.5,6040,219542,2.0,3,1996,Issaquah,190.4
2014-05-22,431500.0,3.0,3.5,1900,1612,2.0,3,2008,Seattle,227.11
2014-05-22,180000.0,4.0,1.5,1740,7292,1.0,3,1962,SeaTac,103.45
2014-05-22,677000.0,3.0,2.0,2000,3207,1.0,4,1916,Seattle,338.5
2014-05-22,1180500.0,3.0,1.75,1610,7200,1.0,3,1973,Seattle,733.23
2014-05-22,635700.0,4.0,2.5,3240,13978,1.0,3,1977,Sammamish,196.2
2014-05-22,482000.0,5.0,2.25,2230,9600,1.0,3,1978,Woodinville,216.14
2014-05-22,168000.0,2.0,2.5,1160,2174,2.0,3,1998,Seattle,144.83
2014-05-22,805000.0,4.0,2.75,2410,6000,1.0,5,1950,Seattle,334.02
2014-05-22,398000.0,2.0,1.0,590,10945,1.5,3,1983,Black Diamond,674.58
2014-05-22,665000.0,4.0,2.5,2600,17388,2.0,3,1996,Newcastle,255.77
2014-05-22,592500.0,4.0,3.0,2170,8240,1.0,4,1968,Redmond,273.04
2014-05-22,940000.0,4.0,2.75,2080,4000,1.5,3,1912,Seattle,451.92
2014-05-22,655000.0,4.0,2.5,2860,12394,2.0,3,1999,Sammamish,229.02
2014-05-22,622500.0,4.0,2.5,2980,8107,2.0,3,2000,Snoqualmie,208.89
2014-05-22,380000.0,2.0,2.5,1230,987,2.0,3,2011,Seattle,308.94
2014-05-22,648360.0,4.0,1.75,2260,7005,1.0,4,1947,Kirkland,286.88
2014-05-22,432000.0,3.0,2.75,2200,14925,1.0,3,1982,Redmond,196.36
2014-05-22,1050000.0,4.0,2.5,3030,12590,1.5,4,1988,Bellevue,346.53
2014-05-22,353250.0,2.0,1.0,1060,1600,2.0,3,1979,Seattle,333.25
2014-05-22,1000000.0,4.0,3.0,4260,18687,2.0,3,1996,Sammamish,234.74
2014-05-22,320000.0,3.0,2.25,998,844,2.0,3,2007,Seattle,320.64
2014-05-22,349900.0,4.0,2.5,2052,3723,2.0,3,2014,Federal Way,170.52
2014-05-22,330000.0,4.0,3.5,3150,6202,2.0,3,2005,Kent,104.76
2014-05-22,408000.0,3.0,2.25,1950,7221,1.0,4,2006,SeaTac,209.23
2014-05-22,321000.0,3.0,2.25,1347,1292,3.0,3,2010,Seattle,238.31
2014-05-22,1051000.0,4.0,3.75,3860,5474,2.5,3,2007,Issaquah,272.28
2014-05-22,2150000.0,4.0,5.5,5060,10320,2.0,3,2008,Bellevue,424.9
2014-05-22,359000.0,3.0,1.5,1360,885,3.0,3,2008,Seattle,263.97
2014-05-22,300000.0,5.0,2.5,2760,6000,2.0,3,2006,Seattle,108.7
2014-05-22,380000.0,5.0,3.5,2420,4670,2.0,3,2013,Seattle,157.02
2014-05-22,660000.0,3.0,2.5,2450,4332,2.0,3,2010,Redmond,269.39
2014-05-22,355000.0,3.0,2.25,1280,959,3.0,3,2005,Seattle,277.34
2014-05-22,259000.0,3.0,2.5,1550,3569,2.0,3,2011,Auburn,167.1
2014-05-22,353000.0,1.0,1.0,550,1279,2.0,3,2008,Seattle,641.82
2014-05-22,430000.0,2.0,2.5,1520,1588,2.0,3,2007,Seattle,282.89
2014-05-23,460000.0,3.0,1.0,1670,4005,1.5,4,1939,Seattle,275.45
2014-05-23,80000.0,1.0,0.75,430,5050,1.0,2,1912,Carnation,186.05
2014-05-23,782000.0,4.0,2.5,2380,9614,2.0,4,1991,Bellevue,328.57
2014-05-23,218000.0,3.0,1.0,960,9633,1.0,5,1982,Enumclaw,227.08
2014-05-23,325000.0,3.0,1.0,1920,6862,1.0,3,1952,Seattle,169.27
2014-05-23,980000.0,4.0,3.0,3680,5854,1.0,3,1967,Seattle,266.3
2014-05-23,902000.0,4.0,2.25,2530,9200,1.0,5,1976,Bellevue,356.52
2014-05-23,556000.0,5.0,2.5,3840,16905,2.0,3,1991,Federal Way,144.79
2014-05-23,662990.0,3.0,1.75,1240,3600,1.5,5,1926,Seattle,534.67
2014-05-23,225000.0,2.0,1.0,1300,11867,1.5,4,1975,Ravensdale,173.08
2014-05-23,439950.0,4.0,2.5,2380,12067,2.0,3,2002,Renton,184.85
2014-05-23,175000.0,2.0,1.0,1300,44431,1.0,5,1958,Auburn,134.62
2014-05-23,306000.0,2.0,1.0,780,13500,1.0,4,1946,Woodinville,392.31
2014-05-23,235000.0,4.0,2.5,1810,39639,1.0,3,1970,Kent,129.83
2014-05-23,399500.0,3.0,1.75,2420,12676,2.0,3,1911,North Bend,165.08
2014-05-23,478000.0,3.0,1.0,1280,2580,1.5,3,1910,Seattle,373.44
2014-05-23,515000.0,2.0,1.0,1680,6500,1.0,4,1941,Seattle,306.55
2014-05-23,550000.0,3.0,2.5,2510,5400,2.0,3,1992,Renton,219.12
2014-05-23,149000.0,3.0,1.0,1700,8645,1.0,3,1955,Seattle,87.65
2014-05-23,526000.0,3.0,1.75,1680,3420,1.0,3,1992,Seattle,313.1
2014-05-23,527550.0,1.0,0.75,820,59677,1.0,3,1999,Snoqualmie,643.35
2014-05-23,1050000.0,3.0,4.0,4380,42769,2.0,5,1983,Redmond,239.73
2014-05-23,625000.0,3.0,2.5,2600,10092,1.0,3,1984,Sammamish,240.38
2014-05-23,950000.0,5.0,3.25,3400,7452,2.0,3,1999,Bellevue,279.41
2014-05-23,377691.0,5.0,1.75,2120,8399,1.0,4,1942,Shoreline,178.16
2014-05-23,648475.0,4.0,2.75,2250,5700,1.0,3,1951,Seattle,288.21
2014-05-23,383000.0,3.0,1.0,1800,5612,1.0,4,1942,Seattle,212.78
2014-05-23,535000.0,3.0,2.5,2210,7620,2.0,3,1994,Redmond,242.08
2014-05-23,449950.0,3.0,2.0,1560,4080,2.0,3,1923,Seattle,288.43
2014-05-23,465425.0,4.0,2.75,2430,20720,1.0,3,1967,Woodinville,191.53
2014-05-23,675000.0,4.0,2.5,2560,36601,2.0,4,1987,Sammamish,263.67
2014-05-23,599000.0,3.0,2.75,1960,2500,1.5,5,1926,Seattle,305.61
2014-05-23,416000.0,3.0,1.5,1110,9762,1.0,4,1963,Redmond,374.77
2014-05-23,595000.0,2.0,1.5,1030,4500,1.0,3,1924,Seattle,577.67
2014-05-23,200000.0,4.0,1.0,1350,11507,1.0,3,1966,Renton,148.15
2014-05-23,402000.0,3.0,2.0,1540,1827,2.0,3,2005,Issaquah,261.04
2014-05-23,433000.0,4.0,1.75,1830,9600,1.0,4,1966,Bellevue,236.61
2014-05-23,275000.0,4.0,1.5,1930,15531,2.0,3,1979,Federal Way,142.49
2014-05-23,410000.0,3.0,2.0,1650,9641,1.5,3,1983,Kirkland,248.48
2014-05-23,554820.0,4.0,2.0,3510,12905,1.0,3,1965,Burien,158.07
2014-05-23,1325000.0,4.0,3.0,3370,7920,1.0,3,1988,Seattle,393.18
2014-05-23,735000.0,3.0,2.5,2390,9157,2.0,3,1984,Redmond,307.53
2014-05-23,607000.0,3.0,1.0,1230,8114,1.0,4,1951,Bellevue,493.5
2014-05-23,549900.0,4.0,3.0,2830,213879,2.0,4,1987,Auburn,194.31
2014-05-23,258000.0,3.0,1.75,1620,7540,1.0,3,1988,Maple Valley,159.26
2014-05-23,661254.0,4.0,4.0,2290,6250,1.5,5,1940,Seattle,288.76
2014-05-23,945000.0,4.0,2.0,2840,13367,1.0,3,1952,Clyde Hill,332.75
2014-05-23,799950.0,4.0,3.5,4220,196817,2.0,3,1993,Auburn,189.56
2014-05-23,132500.0,3.0,1.0,1080,10500,1.0,3,1967,Auburn,122.69
2014-05-23,467100.0,3.0,1.75,1620,8645,1.0,3,1973,Redmond,288.33
2014-05-23,1610000.0,4.0,3.5,4390,11600,2.0,3,1990,Mercer Island,366.74
2014-05-23,641000.0,3.0,1.75,1620,3975,1.0,5,1926,Seattle,395.68
2014-05-23,350000.0,3.0,1.0,1010,11244,1.0,4,1947,Shoreline,346.53
2014-05-23,335000.0,4.0,2.5,1750,8476,1.0,4,1983,Renton,191.43
2014-05-23,900000.0,3.0,3.5,4080,217697,1.5,3,2000,Auburn,220.59
2014-05-23,440000.0,4.0,2.5,2560,10400,1.0,4,1965,Issaquah,171.88
2014-05-23,464600.0,3.0,1.75,1120,5500,1.5,4,1925,Seattle,414.82
2014-05-23,1200000.0,4.0,3.5,4740,172497,2.0,3,2003,Redmond,253.16
2014-05-23,300000.0,2.0,1.0,1340,7788,1.0,3,1947,Seattle,223.88
2014-05-23,670500.0,4.0,2.0,1590,6750,1.0,3,1951,Seattle,421.7
2014-05-23,552000.0,3.0,1.0,1430,5000,1.0,4,1919,Seattle,386.01
2014-05-23,244000.0,4.0,1.0,1450,8960,1.0,3,1943,Seattle,168.28
2014-05-23,788600.0,4.0,2.75,3500,7200,2.0,3,2005,Redmond,225.31
2014-05-23,445000.0,3.0,2.0,1630,8702,1.0,3,1987,Renton,273.01
2014-05-23,530000.0,4.0,1.75,1814,5000,1.0,4,1951,Seattle,292.17
2014-05-23,90000.0,2.0,1.0,580,7500,1.0,3,1943,Seattle,155.17
2014-05-23,585000.0,3.0,2.0,1670,4572,1.5,3,1931,Seattle,350.3
2014-05-23,498000.0,2.0,2.0,1140,8282,1.0,3,1924,Kirkland,436.84
2014-05-23,379000.0,2.0,1.0,800,6380,1.0,3,1940,Seattle,473.75
2014-05-23,462000.0,3.0,1.75,1300,2580,1.0,5,1919,Seattle,355.38
2014-05-23,388000.0,4.0,2.5,2440,7155,2.0,3,1993,Renton,159.02
2014-05-23,255000.0,3.0,2.0,1490,8371,1.5,3,1984,Kent,171.14
2014-05-23,665000.0,3.0,2.75,1800,9550,1.0,4,1966,Bellevue,369.44
2014-05-23,550000.0,3.0,2.0,1830,9152,1.0,5,1959,Bellevue,300.55
2014-05-23,606000.0,3.0,1.0,1500,3920,1.0,3,1947,Seattle,404.0
2014-05-23,334000.0,4.0,2.5,2210,6080,1.0,4,1965,Seattle,151.13
2014-05-23,360000.0,3.0,2.0,1270,1323,3.0,3,2006,Seattle,283.46
2014-05-23,235000.0,2.0,1.0,1140,1730,1.5,3,2007,Seattle,206.14
2014-05-23,580000.0,3.0,2.5,1620,1173,3.0,3,2008,Seattle,358.02
2014-05-23,355000.0,3.0,2.0,1220,1186,3.0,3,2007,Seattle,290.98
2014-05-23,375000.0,2.0,2.5,750,1430,2.0,3,2006,Seattle,500.0
2014-05-24,372000.0,4.0,1.75,1960,9300,1.0,5,1979,North Bend,189.8
2014-05-24,479000.0,3.0,1.0,1370,3000,1.5,3,1924,Seattle,349.64
2014-05-24,2000000.0,5.0,4.0,4580,4443,3.0,3,2004,Sammamish,436.68
2014-05-24,1680000.0,4.0,4.25,5584,68257,2.0,3,1998,Carnation,300.86
2014-05-24,501000.0,2.0,1.0,1010,4320,1.0,5,1924,Seattle,496.04
2014-05-24,245000.0,3.0,1.75,1260,6908,1.0,3,1994,Maple Valley,194.44
2014-05-24,496700.0,3.0,2.5,1740,5782,2.0,4,1989,Issaquah,285.46
2014-05-24,347000.0,4.0,1.5,2670,10026,2.0,3,1996,Auburn,129.96
2014-05-24,199000.0,2.0,1.0,720,7200,1.0,5,1943,Renton,276.39
2014-05-24,440500.0,3.0,2.5,2460,4399,2.0,3,2007,Snoqualmie,179.07
2014-05-24,820000.0,4.0,2.5,3670,7000,2.0,3,2005,Sammamish,223.43
2014-05-25,325000.0,4.0,3.5,2630,3435,1.5,3,1984,SeaTac,123.57
2014-05-25,195000.0,3.0,1.75,1570,8459,1.0,3,1991,Enumclaw,124.2
2014-05-25,675000.0,3.0,3.0,2980,28000,1.0,3,1981,Redmond,226.51
2014-05-25,295000.0,3.0,2.5,1560,4200,2.0,3,2003,Maple Valley,189.1
2014-05-25,355300.0,3.0,2.5,1620,7410,1.0,5,1955,Shoreline,219.32
2014-05-26,276000.0,3.0,1.0,1140,5000,1.0,3,1960,Seattle,242.11
2014-05-26,460000.0,2.0,1.5,2730,19877,1.0,4,1976,Duvall,168.5
2014-05-26,880000.0,3.0,2.0,2130,35169,1.0,4,1989,Woodinville,413.15
2014-05-26,370000.0,3.0,2.5,1780,4050,2.0,3,2001,Shoreline,207.87
2014-05-26,346000.0,4.0,2.5,2100,3916,2.0,3,2009,Renton,164.76
2014-05-26,172500.0,3.0,1.0,1140,8800,1.0,3,1972,Auburn,151.32
2014-05-26,379950.0,3.0,1.5,1690,9144,1.0,4,1956,Kenmore,224.82
2014-05-27,468000.0,2.0,1.0,1160,6000,1.0,4,1942,Seattle,403.45
2014-05-27,477000.0,4.0,2.75,1720,6270,2.0,3,1978,Seattle,277.33
2014-05-27,529000.0,3.0,1.0,1210,3328,1.5,4,1924,Seattle,437.19
2014-05-27,312000.0,3.0,1.5,1255,1374,3.0,3,2004,Seattle,248.61
2014-05-27,326100.0,2.0,1.0,880,7683,1.0,3,1942,Seattle,370.57
2014-05-27,360000.0,3.0,1.0,1050,9206,1.5,3,1954,Seattle,342.86
2014-05-27,438000.0,3.0,1.75,1650,12940,1.0,4,1961,Kenmore,265.45
2014-05-27,360000.0,3.0,1.0,1570,9467,1.0,3,1954,Shoreline,229.3
2014-05-27,1050000.0,4.0,2.5,2920,7200,1.0,3,1921,Seattle,359.59
2014-05-27,688000.0,4.0,3.0,3000,4000,1.5,3,1913,Seattle,229.33
2014-05-27,585000.0,3.0,1.75,1850,7735,1.0,4,1983,Issaquah,316.22
2014-05-27,265000.0,3.0,2.5,1440,7741,1.0,4,1983,Kent,184.03
2014-05-27,375000.0,3.0,1.75,1440,8775,1.0,3,1973,Kirkland,260.42
2014-05-27,326500.0,3.0,1.0,1810,12375,2.0,3,1970,Woodinville,180.39
2014-05-27,160000.0,2.0,1.0,1180,9350,1.0,3,1918,Seattle,135.59
2014-05-27,1570000.0,4.0,3.75,3070,5850,2.0,5,1927,Seattle,511.4
2014-05-27,735000.0,5.0,2.75,3390,5211,2.0,3,2004,Sammamish,216.81
2014-05-27,400000.0,2.0,1.0,1470,6120,1.0,2,1940,Seattle,272.11
2014-05-27,800000.0,4.0,2.5,2680,7200,1.0,3,1952,Kirkland,298.51
2014-05-27,949880.0,4.0,2.25,2290,10687,2.0,3,1978,Bellevue,414.79
2014-05-27,405000.0,3.0,1.75,1980,8100,1.0,4,1949,Shoreline,204.55
2014-05-27,399000.0,4.0,2.5,2870,9292,2.0,3,1979,Renton,139.02
2014-05-27,730001.0,3.0,2.0,1840,4750,1.0,5,1951,Seattle,396.74
2014-05-27,1795000.0,4.0,3.25,4060,13000,2.0,3,2000,Mercer Island,442.12
2014-05-27,260000.0,3.0,2.0,1630,8018,1.0,3,2003,Pacific,159.51
2014-05-27,751750.0,2.0,2.0,1880,5400,1.5,3,1902,Seattle,399.87
2014-05-27,325000.0,3.0,1.75,1780,13095,1.0,4,1983,Kent,182.58
2014-05-27,344950.0,4.0,2.0,2330,6250,1.0,4,1941,Kent,148.05
2014-05-27,457500.0,3.0,1.75,1840,4030,1.0,5,1925,Seattle,248.64
2014-05-27,389000.0,5.0,2.0,2330,10750,1.0,4,1962,Kenmore,166.95
2014-05-27,515000.0,4.0,2.5,3200,6473,2.0,3,2005,Renton,160.94
2014-05-27,732000.0,3.0,2.5,2330,1987,2.0,3,2004,Seattle,314.16
2014-05-27,415000.0,3.0,2.25,1950,8868,1.0,3,1964,Shoreline,212.82
2014-05-27,1655000.0,4.0,3.5,3080,4815,2.0,3,1937,Seattle,537.34
2014-05-27,535000.0,2.0,1.0,1040,5527,1.0,3,1951,Seattle,514.42
2014-05-27,540000.0,4.0,4.25,1960,3565,2.0,3,1940,Seattle,275.51
2014-05-27,525000.0,5.0,3.0,2750,3800,1.5,5,1926,Seattle,190.91
2014-05-27,570000.0,3.0,1.75,1930,36210,1.0,3,1977,Woodinville,295.34
2014-05-27,569950.0,5.0,4.5,4850,40902,2.0,3,2001,Federal Way,117.52
2014-05-27,283200.0,4.0,2.5,1982,6406,2.0,3,2004,Kent,142.89
2014-05-27,1100000.0,3.0,2.75,2640,4050,1.5,5,1926,Seattle,416.67
2014-05-27,830000.0,4.0,2.5,1850,50662,1.0,3,1978,Redmond,448.65
2014-05-27,495000.0,4.0,2.25,1940,9144,1.0,4,1956,Bellevue,255.15
2014-05-27,292050.0,5.0,3.0,2840,7199,1.0,3,2003,Tukwila,102.83
2014-05-27,415000.0,5.0,1.5,1900,10226,1.0,3,1961,Kirkland,218.42
2014-05-27,295832.0,5.0,1.0,1410,6400,1.0,5,1955,Des Moines,209.81
2014-05-27,450000.0,4.0,2.5,2520,8515,2.0,3,1999,Duvall,178.57
2014-05-27,1381000.0,4.0,3.75,3160,9525,2.5,3,1997,Mercer Island,437.03
2014-05-27,857000.0,4.0,3.0,3720,29043,2.0,3,1991,Kirkland,230.38
2014-05-27,499950.0,3.0,3.5,1820,1501,2.0,3,2014,Seattle,274.7
2014-05-27,465000.0,3.0,2.0,1560,8640,1.0,5,1967,Kirkland,298.08
2014-05-27,329000.0,3.0,1.0,1600,5952,1.0,4,1964,Seattle,205.62
2014-05-27,475000.0,3.0,2.0,1230,11502,1.0,4,1984,Redmond,386.18
2014-05-27,255000.0,3.0,1.0,960,8100,1.0,3,1955,Shoreline,265.62
2014-05-27,435000.0,3.0,1.0,1270,4000,1.5,3,1928,Seattle,342.52
2014-05-27,685000.0,3.0,2.5,2810,7700,2.0,3,2001,Bellevue,243.77
2014-05-27,715000.0,2.0,2.5,2160,5581,1.0,3,2002,Redmond,331.02
2014-05-27,780000.0,3.0,3.0,2520,2152,1.5,3,1925,Seattle,309.52
2014-05-27,345000.0,2.0,1.5,1180,844,2.0,3,2005,Seattle,292.37
2014-05-27,355000.0,4.0,2.25,1810,4970,2.0,3,2003,Renton,196.13
2014-05-27,282000.0,3.0,2.5,1680,15711,1.0,3,1994,Kent,167.86
2014-05-27,244000.0,3.0,1.0,910,5250,1.0,4,1971,Burien,268.13
2014-05-27,967500.0,3.0,3.75,3250,5797,2.0,4,1951,Seattle,297.69
2014-05-27,375000.0,3.0,1.5,2000,7294,1.0,3,1965,Seattle,187.5
2014-05-27,1600000.0,3.0,3.25,3790,19000,2.0,3,1985,Seattle,422.16
2014-05-27,527500.0,3.0,1.75,2310,78844,1.0,3,1977,Issaquah,228.35
2014-05-27,994000.0,3.0,2.25,2510,6339,1.5,5,1932,Seattle,396.02
2014-05-27,313000.0,3.0,1.75,1320,6205,1.0,5,1948,Shoreline,237.12
2014-05-27,587000.0,3.0,2.25,2370,217800,2.0,3,1979,Redmond,247.68
2014-05-27,304000.0,3.0,1.0,900,7500,1.0,4,1972,Kirkland,337.78
2014-05-27,675000.0,3.0,2.5,2540,7680,2.0,4,1940,Seattle,265.75
2014-05-27,305000.0,4.0,1.0,2100,9288,1.0,4,1968,Renton,145.24
2014-05-27,280000.0,3.0,1.0,1200,6250,1.0,3,1943,Seattle,233.33
2014-05-27,960000.0,5.0,4.0,3720,15200,2.0,3,2005,Sammamish,258.06
2014-05-27,500000.0,3.0,2.25,1760,4539,2.0,3,1988,Issaquah,284.09
2014-05-27,274950.0,3.0,1.75,1670,7415,1.0,3,1987,Covington,164.64
2014-05-27,455600.0,3.0,2.5,2420,8252,2.0,3,1998,Snoqualmie,188.26
2014-05-27,970000.0,5.0,3.0,3480,15185,2.0,4,1964,Mercer Island,278.74
2014-05-27,312900.0,4.0,2.5,1630,4473,2.0,3,2003,Maple Valley,191.96
2014-05-27,535000.0,4.0,2.5,2340,5600,2.0,3,1921,Seattle,228.63
2014-05-27,427000.0,2.0,1.0,920,3780,1.0,3,1910,Seattle,464.13
2014-05-27,405000.0,2.0,1.0,910,6490,1.0,3,1942,Seattle,445.05
2014-05-27,480000.0,3.0,1.0,1150,4945,1.0,3,1943,Seattle,417.39
2014-05-27,725000.0,3.0,1.5,2500,4774,1.5,3,1940,Seattle,290.0
2014-05-27,293000.0,4.0,2.5,3250,235063,1.0,3,1973,Auburn,90.15
2014-05-27,268000.0,4.0,2.0,1930,6600,1.0,4,1967,Burien,138.86
2014-05-27,475000.0,4.0,3.5,3400,234352,2.0,3,1991,Vashon,139.71
2014-05-27,488000.0,3.0,2.5,1590,2550,3.0,3,1985,Seattle,306.92
2014-05-27,760000.0,4.0,2.5,3330,7399,2.0,3,2009,Redmond,228.23
2014-05-27,1710000.0,5.0,4.5,4590,14685,2.0,3,2009,Kirkland,372.55
2014-05-27,754950.0,3.0,2.5,2610,7256,2.0,3,2014,Kirkland,289.25
2014-05-27,263900.0,3.0,2.5,1658,2700,2.0,3,2014,Des Moines,159.17
2014-05-27,460000.0,3.0,3.5,1600,1431,2.0,3,2006,Seattle,287.5
2014-05-27,399950.0,3.0,3.0,1296,1051,3.0,3,2009,Seattle,308.6
2014-05-27,370000.0,2.0,2.25,1280,835,2.0,3,2009,Seattle,289.06
2014-05-27,1149000.0,4.0,3.0,5940,11533,2.0,3,2004,Snoqualmie,193.43
2014-05-27,450800.0,4.0,3.25,2510,5311,2.0,3,2009,Renton,179.6
2014-05-27,627000.0,3.0,3.5,2710,3475,2.0,3,2005,Issaquah,231.37
2014-05-27,495000.0,3.0,2.5,1750,1548,3.0,3,2013,Seattle,282.86
2014-05-28,310000.0,3.0,1.0,1430,19901,1.5,4,1927,Kenmore,216.78
2014-05-28,550000.0,4.0,1.0,1660,34848,1.0,1,1933,Redmond,331.33
2014-05-28,215000.0,2.0,1.0,1320,8865,1.0,4,1943,Burien,162.88
2014-05-28,799000.0,4.0,3.0,2580,209523,2.0,3,1984,Redmond,309.69
2014-05-28,630000.0,4.0,2.5,2740,43101,2.0,3,1993,Woodinville,229.93
2014-05-28,267000.0,3.0,2.5,2495,4400,2.0,3,2007,Federal Way,107.01
2014-05-28,900000.0,6.0,2.75,2300,24773,1.5,4,1950,Mercer Island,391.3
2014-05-28,365000.0,3.0,1.5,1300,12240,1.0,3,1963,Kenmore,280.77
2014-05-28,544500.0,4.0,2.5,2230,10414,1.0,5,1974,Issaquah,244.17
2014-05-28,599000.0,4.0,2.75,2020,2750,1.0,3,1917,Seattle,296.53
2014-05-28,815000.0,4.0,2.25,2000,3800,2.0,3,2001,Seattle,407.5
2014-05-28,254000.0,2.0,1.0,1060,8187,1.0,4,1952,Shoreline,239.62
2014-05-28,740000.0,2.0,1.75,2080,4800,1.0,5,1923,Seattle,355.77
2014-05-28,225000.0,3.0,2.0,2030,24829,1.0,4,1979,Auburn,110.84
2014-05-28,925000.0,3.0,2.5,2690,7000,2.0,5,1943,Seattle,343.87
2014-05-28,1285000.0,4.0,2.5,3240,10800,1.0,3,1946,Seattle,396.6
2014-05-28,537000.0,3.0,2.5,1550,12920,2.0,5,1999,Kirkland,346.45
2014-05-28,335000.0,4.0,2.0,1480,3132,1.0,5,1910,Seattle,226.35
2014-05-28,840000.0,4.0,2.75,3040,2800,2.0,3,1906,Seattle,276.32
2014-05-28,224000.0,3.0,1.5,1560,7300,1.0,4,1964,Auburn,143.59
2014-05-28,395000.0,3.0,2.5,2250,3757,2.0,3,2006,Renton,175.56
2014-05-28,450000.0,3.0,1.0,1100,4600,1.0,3,1917,Seattle,409.09
2014-05-28,681000.0,3.0,1.0,1700,6356,1.5,3,1907,Seattle,400.59
2014-05-28,898000.0,5.0,1.5,2680,28014,1.0,4,1963,Bellevue,335.07
2014-05-28,370000.0,3.0,1.0,800,2296,1.0,4,1908,Seattle,462.5
2014-05-28,429000.0,2.0,1.75,1350,6315,1.0,3,2005,Redmond,317.78
2014-05-28,150000.0,3.0,1.0,820,7680,1.5,3,1910,Seattle,182.93
2014-05-28,555000.0,3.0,2.5,3160,4270,2.0,3,2006,Bothell,175.63
2014-05-28,326000.0,3.0,2.75,1720,28000,1.0,4,1958,Renton,189.53
2014-05-28,225000.0,3.0,2.5,1680,6755,2.0,3,1994,Auburn,133.93
2014-05-28,245100.0,3.0,1.75,1300,7958,1.0,3,1996,Auburn,188.54
2014-05-28,665000.0,3.0,2.5,2190,10370,2.0,3,1987,Sammamish,303.65
2014-05-28,535000.0,3.0,2.5,1720,4006,2.0,3,1994,Issaquah,311.05
2014-05-28,305000.0,3.0,1.0,1160,11776,1.0,3,1968,Woodinville,262.93
2014-05-28,999000.0,7.0,4.0,3150,34830,1.0,3,1957,Bellevue,317.14
2014-05-28,215000.0,3.0,1.75,1210,8075,1.0,4,1983,Pacific,177.69
2014-05-28,432500.0,3.0,1.75,1980,5100,1.0,3,1965,Seattle,218.43
2014-05-28,655000.0,4.0,2.5,2990,5669,2.0,3,2003,Sammamish,219.06
2014-05-28,266200.0,3.0,1.5,1430,9600,1.0,4,1966,Renton,186.15
2014-05-28,244615.0,3.0,2.5,2060,4030,2.0,3,1999,Kent,118.75
2014-05-28,460000.0,4.0,3.0,2230,52983,2.0,3,1991,Kent,206.28
2014-05-28,370000.0,4.0,2.5,3090,18645,2.0,3,1995,Federal Way,119.74
2014-05-28,465000.0,6.0,3.25,4250,23326,1.0,3,1967,Federal Way,109.41
2014-05-28,1175000.0,3.0,2.5,1970,23180,1.0,3,1937,Seattle,596.45
2014-05-28,189000.0,2.0,2.0,1700,3171,1.0,5,1927,Auburn,111.18
2014-05-28,820000.0,3.0,2.5,2510,5503,2.0,3,1995,Seattle,326.69
2014-05-28,968000.0,6.0,2.75,3610,17580,1.0,5,1959,Sammamish,268.14
2014-05-28,1400000.0,4.0,3.25,2980,7000,2.0,3,1900,Seattle,469.8
